"行政區域","縣市名稱","Ym","city","gen_sum"
"大安區正聲里","台北市",10505,"台北市",1842772
"大安區正聲里","台北市",10501,"台北市",1525842
"大安區正聲里","台北市",10509,"台北市",2179434
"大安區正聲里","台北市",10503,"台北市",1378382
"大安區住安里","台北市",10511,"台北市",1487709
"大安區住安里","台北市",10501,"台北市",1332989
"大安區住安里","台北市",10509,"台北市",2142487
"大安區住安里","台北市",10507,"台北市",2315558
"大安區住安里","台北市",10503,"台北市",1249780
"大安區住安里","台北市",10505,"台北市",1624047
"大同區保安里","台北市",10507,"台北市",1381584
"大同區保安里","台北市",10505,"台北市",927628
"大同區保安里","台北市",10511,"台北市",1319923
"大同區保安里","台北市",10509,"台北市",1778568
"大同區保安里","台北市",10503,"台北市",939990
"大同區保安里","台北市",10501,"台北市",881026
"大同區朝陽里","台北市",10507,"台北市",2050362
"大同區朝陽里","台北市",10505,"台北市",1476456
"大同區朝陽里","台北市",10501,"台北市",1349638
"大同區朝陽里","台北市",10511,"台北市",1899734
"大同區朝陽里","台北市",10503,"台北市",1412179
"大同區朝陽里","台北市",10509,"台北市",2532404
"大同區大有里","台北市",10511,"台北市",1425948
"大同區大有里","台北市",10501,"台北市",1165051
"大同區大有里","台北市",10507,"台北市",2280066
"大同區大有里","台北市",10505,"台北市",1513651
"大同區大有里","台北市",10503,"台北市",1308906
"大同區大有里","台北市",10509,"台北市",2113368
"大同區光能里","台北市",10511,"台北市",1541577
"大同區光能里","台北市",10509,"台北市",2085024
"大同區光能里","台北市",10501,"台北市",1009019
"大同區光能里","台北市",10503,"台北市",1017137
"大同區光能里","台北市",10505,"台北市",1073187
"大同區光能里","台北市",10507,"台北市",1601798
"大同區國慶里","台北市",10505,"台北市",948968
"大同區國慶里","台北市",10503,"台北市",905075
"大同區國慶里","台北市",10501,"台北市",801855
"大同區國慶里","台北市",10511,"台北市",1200700
"大同區國慶里","台北市",10507,"台北市",1476133
"大同區國慶里","台北市",10509,"台北市",1661620
"大同區國順里","台北市",10501,"台北市",574118
"大同區國順里","台北市",10507,"台北市",1172245
"大同區國順里","台北市",10509,"台北市",1077717
"大同區國順里","台北市",10511,"台北市",785456
"大同區國順里","台北市",10503,"台北市",656165
"大同區國順里","台北市",10505,"台北市",729681
"大同區建功里","台北市",10503,"台北市",1281519
"大同區建功里","台北市",10501,"台北市",1167017
"大同區建功里","台北市",10511,"台北市",1547830
"大同區建功里","台北市",10509,"台北市",2183925
"大同區建功里","台北市",10505,"台北市",1427125
"大同區建功里","台北市",10507,"台北市",2114252
"大同區建明里","台北市",10507,"台北市",2567808
"大同區建明里","台北市",10509,"台北市",2369505
"大同區建明里","台北市",10505,"台北市",1806781
"大同區建明里","台北市",10501,"台北市",1273776
"大同區建明里","台北市",10511,"台北市",1721088
"大同區建明里","台北市",10503,"台北市",1415105
"大同區建泰里","台北市",10511,"台北市",1385758
"大同區建泰里","台北市",10509,"台北市",1927562
"大同區建泰里","台北市",10505,"台北市",1500569
"大同區建泰里","台北市",10501,"台北市",1063015
"大同區建泰里","台北市",10503,"台北市",1159833
"大同區建泰里","台北市",10507,"台北市",2089459
"大同區景星里","台北市",10503,"台北市",546991
"大同區景星里","台北市",10505,"台北市",639165
"大同區景星里","台北市",10509,"台北市",911722
"大同區景星里","台北市",10507,"台北市",1022794
"大同區景星里","台北市",10511,"台北市",684150
"大同區景星里","台北市",10501,"台北市",486140
"大同區老師里","台北市",10507,"台北市",1719783
"大同區老師里","台北市",10501,"台北市",1045626
"大同區老師里","台北市",10503,"台北市",1197439
"大同區老師里","台北市",10505,"台北市",1110264
"大同區老師里","台北市",10509,"台北市",2243632
"大同區老師里","台北市",10511,"台北市",1667440
"大同區鄰江里","台北市",10509,"台北市",2679103
"大同區鄰江里","台北市",10511,"台北市",1955947
"大同區鄰江里","台北市",10505,"台北市",1348825
"大同區鄰江里","台北市",10507,"台北市",2077078
"大同區鄰江里","台北市",10501,"台北市",1246362
"大同區鄰江里","台北市",10503,"台北市",1439379
"大同區隆和里","台北市",10509,"台北市",1044560
"大同區隆和里","台北市",10507,"台北市",1182064
"大同區隆和里","台北市",10503,"台北市",628614
"大同區隆和里","台北市",10505,"台北市",761316
"大同區隆和里","台北市",10501,"台北市",565813
"大同區隆和里","台北市",10511,"台北市",795913
"大同區民權里","台北市",10509,"台北市",3040487
"大同區民權里","台北市",10501,"台北市",1518330
"大同區民權里","台北市",10511,"台北市",2299042
"大同區民權里","台北市",10507,"台北市",2475373
"大同區民權里","台北市",10505,"台北市",1633186
"大同區民權里","台北市",10503,"台北市",1745555
"大同區南芳里","台北市",10511,"台北市",1160211
"大同區南芳里","台北市",10505,"台北市",1125048
"大同區南芳里","台北市",10509,"台北市",1555393
"大同區南芳里","台北市",10503,"台北市",938214
"大同區南芳里","台北市",10501,"台北市",839241
"大同區南芳里","台北市",10507,"台北市",1759793
"大同區蓬萊里","台北市",10509,"台北市",2137059
"大同區蓬萊里","台北市",10503,"台北市",1332874
"大同區蓬萊里","台北市",10505,"台北市",1535880
"大同區蓬萊里","台北市",10501,"台北市",1185392
"大同區蓬萊里","台北市",10507,"台北市",2498063
"大同區蓬萊里","台北市",10511,"台北市",1575959
"大同區雙連里","台北市",10501,"台北市",1790282
"大同區雙連里","台北市",10505,"台北市",1991833
"大同區雙連里","台北市",10503,"台北市",2034821
"大同區雙連里","台北市",10507,"台北市",3065009
"大同區雙連里","台北市",10509,"台北市",3681806
"大同區雙連里","台北市",10511,"台北市",2726758
"大同區斯文里","台北市",10509,"台北市",2110357
"大同區斯文里","台北市",10503,"台北市",1270475
"大同區斯文里","台北市",10507,"台北市",2397973
"大同區斯文里","台北市",10511,"台北市",1546404
"大同區斯文里","台北市",10505,"台北市",1478337
"大同區斯文里","台北市",10501,"台北市",1137121
"大同區星明里","台北市",10507,"台北市",2360591
"大同區星明里","台北市",10505,"台北市",1621037
"大同區星明里","台北市",10509,"台北市",2834121
"大同區星明里","台北市",10501,"台北市",1424603
"大同區星明里","台北市",10511,"台北市",2041960
"大同區星明里","台北市",10503,"台北市",1493472
"大同區延平里","台北市",10503,"台北市",1001562
"大同區延平里","台北市",10509,"台北市",1633141
"大同區延平里","台北市",10505,"台北市",1173555
"大同區延平里","台北市",10507,"台北市",1756451
"大同區延平里","台北市",10501,"台北市",872945
"大同區延平里","台北市",10511,"台北市",1106320
"大同區揚雅里","台北市",10509,"台北市",1202776
"大同區揚雅里","台北市",10507,"台北市",1394089
"大同區揚雅里","台北市",10501,"台北市",664976
"大同區揚雅里","台北市",10505,"台北市",834936
"大同區揚雅里","台北市",10503,"台北市",744570
"大同區揚雅里","台北市",10511,"台北市",880200
"大同區永樂里","台北市",10503,"台北市",1759622
"大同區永樂里","台北市",10501,"台北市",1709443
"大同區永樂里","台北市",10511,"台北市",2442776
"大同區永樂里","台北市",10505,"台北市",1796637
"大同區永樂里","台北市",10507,"台北市",2614273
"大同區永樂里","台北市",10509,"台北市",3336124
"大同區玉泉里","台北市",10501,"台北市",812927
"大同區玉泉里","台北市",10503,"台北市",847737
"大同區玉泉里","台北市",10505,"台北市",944077
"大同區玉泉里","台北市",10507,"台北市",1334385
"大同區玉泉里","台北市",10509,"台北市",1522433
"大同區玉泉里","台北市",10511,"台北市",1115857
"大同區至聖里","台北市",10509,"台北市",3482117
"大同區至聖里","台北市",10507,"台北市",3252164
"大同區至聖里","台北市",10511,"台北市",2551689
"大同區至聖里","台北市",10501,"台北市",1719629
"大同區至聖里","台北市",10505,"台北市",2013195
"大同區至聖里","台北市",10503,"台北市",1981984
"大同區重慶里","台北市",10507,"台北市",2021045
"大同區重慶里","台北市",10509,"台北市",2652867
"大同區重慶里","台北市",10501,"台北市",1228187
"大同區重慶里","台北市",10503,"台北市",1461830
"大同區重慶里","台北市",10511,"台北市",1914504
"大同區重慶里","台北市",10505,"台北市",1332565
"南港區百福里","台北市",10509,"台北市",1720983
"南港區百福里","台北市",10507,"台北市",1476016
"南港區百福里","台北市",10503,"台北市",1052526
"南港區百福里","台北市",10511,"台北市",1265556
"南港區百福里","台北市",10501,"台北市",930495
"南港區百福里","台北市",10505,"台北市",1022577
"南港區成福里","台北市",10505,"台北市",1788876
"南港區成福里","台北市",10509,"台北市",2823637
"南港區成福里","台北市",10511,"台北市",1987302
"南港區成福里","台北市",10507,"台北市",2530248
"南港區成福里","台北市",10503,"台北市",1768077
"南港區成福里","台北市",10501,"台北市",1627001
"南港區東明里","台北市",10501,"台北市",763001
"南港區東明里","台北市",10509,"台北市",1557002
"南港區東明里","台北市",10503,"台北市",923057
"南港區東明里","台北市",10505,"台北市",812243
"南港區東明里","台北市",10511,"台北市",1147630
"南港區東明里","台北市",10507,"台北市",1184107
"南港區東新里","台北市",10509,"台北市",2608738
"南港區東新里","台北市",10505,"台北市",1380558
"南港區東新里","台北市",10511,"台北市",1857463
"南港區東新里","台北市",10503,"台北市",1485652
"南港區東新里","台北市",10501,"台北市",1263762
"南港區東新里","台北市",10507,"台北市",1944545
"南港區合成里","台北市",10509,"台北市",3620502
"南港區合成里","台北市",10501,"台北市",1824952
"南港區合成里","台北市",10507,"台北市",2976282
"南港區合成里","台北市",10505,"台北市",2066687
"南港區合成里","台北市",10511,"台北市",2506314
"南港區合成里","台北市",10503,"台北市",1976155
"南港區鴻福里","台北市",10509,"台北市",1708522
"南港區鴻福里","台北市",10505,"台北市",1011872
"南港區鴻福里","台北市",10501,"台北市",918159
"南港區鴻福里","台北市",10511,"台北市",1235234
"南港區鴻福里","台北市",10507,"台北市",1472248
"南港區鴻福里","台北市",10503,"台北市",968837
"南港區九如里","台北市",10509,"台北市",1895434
"南港區九如里","台北市",10505,"台北市",1483387
"南港區九如里","台北市",10507,"台北市",2031094
"南港區九如里","台北市",10511,"台北市",1408903
"南港區九如里","台北市",10503,"台北市",1454939
"南港區九如里","台北市",10501,"台北市",1278891
"南港區舊莊里","台北市",10503,"台北市",1528675
"南港區舊莊里","台北市",10501,"台北市",1406192
"南港區舊莊里","台北市",10507,"台北市",2388828
"南港區舊莊里","台北市",10511,"台北市",1518960
"南港區舊莊里","台北市",10509,"台北市",2099641
"南港區舊莊里","台北市",10505,"台北市",1614375
"南港區聯成里","台北市",10503,"台北市",888205
"南港區聯成里","台北市",10511,"台北市",1063293
"南港區聯成里","台北市",10505,"台北市",845181
"南港區聯成里","台北市",10509,"台北市",1537494
"南港區聯成里","台北市",10507,"台北市",1245063
"南港區聯成里","台北市",10501,"台北市",784315
"南港區南港里","台北市",10507,"台北市",1644024
"南港區南港里","台北市",10503,"台北市",1161801
"南港區南港里","台北市",10511,"台北市",1504763
"南港區南港里","台北市",10501,"台北市",1096163
"南港區南港里","台北市",10509,"台北市",2096487
"南港區南港里","台北市",10505,"台北市",1172908
"南港區仁福里","台北市",10505,"台北市",976381
"南港區仁福里","台北市",10503,"台北市",1075108
"南港區仁福里","台北市",10501,"台北市",871791
"南港區仁福里","台北市",10511,"台北市",1080260
"南港區仁福里","台北市",10507,"台北市",1307388
"南港區仁福里","台北市",10509,"台北市",1547617
"南港區三重里","台北市",10503,"台北市",2514445
"南港區三重里","台北市",10505,"台北市",2385564
"南港區三重里","台北市",10501,"台北市",2141321
"南港區三重里","台北市",10509,"台北市",3965496
"南港區三重里","台北市",10507,"台北市",3203595
"南港區三重里","台北市",10511,"台北市",2854117
"南港區萬福里","台北市",10507,"台北市",1803964
"南港區萬福里","台北市",10503,"台北市",1164850
"南港區萬福里","台北市",10505,"台北市",1232899
"南港區萬福里","台北市",10501,"台北市",1115887
"南港區萬福里","台北市",10511,"台北市",1503494
"南港區萬福里","台北市",10509,"台北市",2108794
"南港區西新里","台北市",10509,"台北市",2037365
"南港區西新里","台北市",10507,"台北市",1506550
"南港區西新里","台北市",10505,"台北市",1129348
"南港區西新里","台北市",10503,"台北市",1095797
"南港區西新里","台北市",10511,"台北市",1471766
"南港區西新里","台北市",10501,"台北市",1034405
"南港區新富里","台北市",10509,"台北市",1120487
"南港區新富里","台北市",10503,"台北市",776648
"南港區新富里","台北市",10505,"台北市",862662
"南港區新富里","台北市",10507,"台北市",1220985
"南港區新富里","台北市",10501,"台北市",704150
"南港區新富里","台北市",10511,"台北市",791389
"南港區新光里","台北市",10511,"台北市",959301
"南港區新光里","台北市",10509,"台北市",1295344
"南港區新光里","台北市",10505,"台北市",878145
"南港區新光里","台北市",10501,"台北市",731720
"南港區新光里","台北市",10503,"台北市",839894
"南港區新光里","台北市",10507,"台北市",1350853
"南港區玉成里","台北市",10511,"台北市",1440226
"南港區玉成里","台北市",10501,"台北市",1047456
"南港區玉成里","台北市",10509,"台北市",1979228
"南港區玉成里","台北市",10503,"台北市",1112517
"南港區玉成里","台北市",10507,"台北市",1469600
"南港區玉成里","台北市",10505,"台北市",1129941
"南港區中南里","台北市",10505,"台北市",755089
"南港區中南里","台北市",10501,"台北市",638976
"南港區中南里","台北市",10507,"台北市",1126785
"南港區中南里","台北市",10511,"台北市",786307
"南港區中南里","台北市",10509,"台北市",1059250
"南港區中南里","台北市",10503,"台北市",700882
"南港區中研里","台北市",10511,"台北市",2127435
"南港區中研里","台北市",10503,"台北市",2061747
"南港區中研里","台北市",10505,"台北市",2091790
"南港區中研里","台北市",10507,"台北市",3227157
"南港區中研里","台北市",10509,"台北市",2891164
"南港區中研里","台北市",10501,"台北市",1811738
"南港區重陽里","台北市",10503,"台北市",1992231
"南港區重陽里","台北市",10509,"台北市",3333298
"南港區重陽里","台北市",10511,"台北市",2396653
"南港區重陽里","台北市",10505,"台北市",1873566
"南港區重陽里","台北市",10507,"台北市",2504296
"南港區重陽里","台北市",10501,"台北市",1753924
"內湖區安湖里","台北市",10503,"台北市",1541248
"內湖區安湖里","台北市",10511,"台北市",1529141
"內湖區安湖里","台北市",10501,"台北市",1352210
"內湖區安湖里","台北市",10505,"台北市",1589166
"內湖區安湖里","台北市",10509,"台北市",2254872
"內湖區安湖里","台北市",10507,"台北市",2527956
"內湖區安泰里","台北市",10507,"台北市",1711752
"內湖區安泰里","台北市",10511,"台北市",1205406
"內湖區安泰里","台北市",10505,"台北市",1199293
"內湖區安泰里","台北市",10503,"台北市",1181382
"內湖區安泰里","台北市",10509,"台北市",1619552
"內湖區安泰里","台北市",10501,"台北市",1071940
"內湖區寶湖里","台北市",10505,"台北市",3566938
"內湖區寶湖里","台北市",10503,"台北市",3229290
"內湖區寶湖里","台北市",10511,"台北市",3112889
"內湖區寶湖里","台北市",10507,"台北市",5383964
"內湖區寶湖里","台北市",10501,"台北市",3118198
"內湖區寶湖里","台北市",10509,"台北市",4541075
"內湖區碧山里","台北市",10509,"台北市",2141474
"內湖區碧山里","台北市",10507,"台北市",2333508
"內湖區碧山里","台北市",10511,"台北市",1512316
"內湖區碧山里","台北市",10501,"台北市",1329994
"內湖區碧山里","台北市",10503,"台北市",1519759
"內湖區碧山里","台北市",10505,"台北市",1626757
"內湖區大湖里","台北市",10509,"台北市",2265077
"內湖區大湖里","台北市",10503,"台北市",1777914
"內湖區大湖里","台北市",10505,"台北市",1729036
"內湖區大湖里","台北市",10511,"台北市",1705181
"內湖區大湖里","台北市",10501,"台北市",1562726
"內湖區大湖里","台北市",10507,"台北市",2648391
"內湖區東湖里","台北市",10505,"台北市",1591645
"內湖區東湖里","台北市",10511,"台北市",1542013
"內湖區東湖里","台北市",10509,"台北市",2248163
"內湖區東湖里","台北市",10503,"台北市",1494003
"內湖區東湖里","台北市",10507,"台北市",2485750
"內湖區東湖里","台北市",10501,"台北市",1316825
"內湖區港都里","台北市",10501,"台北市",1140348
"內湖區港都里","台北市",10503,"台北市",1195550
"內湖區港都里","台北市",10505,"台北市",1287685
"內湖區港都里","台北市",10507,"台北市",1914624
"內湖區港都里","台北市",10509,"台北市",2145885
"內湖區港都里","台北市",10511,"台北市",1396199
"內湖區港富里","台北市",10511,"台北市",2692564
"內湖區港富里","台北市",10503,"台北市",2152175
"內湖區港富里","台北市",10505,"台北市",2081436
"內湖區港富里","台北市",10507,"台北市",3130708
"內湖區港富里","台北市",10509,"台北市",3869020
"內湖區港富里","台北市",10501,"台北市",1918227
"內湖區港華里","台北市",10509,"台北市",3016589
"內湖區港華里","台北市",10505,"台北市",1846832
"內湖區港華里","台北市",10507,"台北市",2598505
"內湖區港華里","台北市",10503,"台北市",1791083
"內湖區港華里","台北市",10511,"台北市",2086141
"內湖區港華里","台北市",10501,"台北市",1657886
"內湖區港墘里","台北市",10509,"台北市",2747006
"內湖區港墘里","台北市",10507,"台北市",2062068
"內湖區港墘里","台北市",10511,"台北市",1940884
"內湖區港墘里","台北市",10505,"台北市",1430780
"內湖區港墘里","台北市",10501,"台北市",1351737
"內湖區港墘里","台北市",10503,"台北市",1373042
"內湖區湖濱里","台北市",10501,"台北市",2167360
"內湖區湖濱里","台北市",10509,"台北市",4066895
"內湖區湖濱里","台北市",10507,"台北市",3299337
"內湖區湖濱里","台北市",10505,"台北市",2417156
"內湖區湖濱里","台北市",10511,"台北市",2894449
"內湖區湖濱里","台北市",10503,"台北市",2541540
"內湖區湖興里","台北市",10507,"台北市",2551966
"內湖區湖興里","台北市",10503,"台北市",1715703
"內湖區湖興里","台北市",10511,"台北市",2292590
"內湖區湖興里","台北市",10509,"台北市",3306393
"內湖區湖興里","台北市",10501,"台北市",1599462
"內湖區湖興里","台北市",10505,"台北市",1761427
"內湖區湖元里","台北市",10501,"台北市",1735408
"內湖區湖元里","台北市",10503,"台北市",1856107
"內湖區湖元里","台北市",10505,"台北市",1932665
"內湖區湖元里","台北市",10511,"台北市",2523140
"內湖區湖元里","台北市",10507,"台北市",2650897
"內湖區湖元里","台北市",10509,"台北市",3356472
"內湖區葫洲里","台北市",10511,"台北市",1327484
"內湖區葫洲里","台北市",10503,"台北市",1289579
"內湖區葫洲里","台北市",10501,"台北市",1426310
"內湖區葫洲里","台北市",10509,"台北市",1944372
"內湖區葫洲里","台北市",10507,"台北市",2416001
"內湖區葫洲里","台北市",10505,"台北市",1623626
"內湖區金湖里","台北市",10507,"台北市",5587310
"內湖區金湖里","台北市",10501,"台北市",3229144
"內湖區金湖里","台北市",10511,"台北市",2982435
"內湖區金湖里","台北市",10503,"台北市",3115544
"內湖區金湖里","台北市",10509,"台北市",4622263
"內湖區金湖里","台北市",10505,"台北市",3631828
"內湖區金龍里","台北市",10511,"台北市",1123386
"內湖區金龍里","台北市",10507,"台北市",1766940
"內湖區金龍里","台北市",10505,"台北市",1183180
"內湖區金龍里","台北市",10503,"台北市",1062390
"內湖區金龍里","台北市",10501,"台北市",953063
"內湖區金龍里","台北市",10509,"台北市",1664962
"內湖區金瑞里","台北市",10501,"台北市",1228205
"內湖區金瑞里","台北市",10511,"台北市",1528617
"內湖區金瑞里","台北市",10505,"台北市",1465915
"內湖區金瑞里","台北市",10507,"台北市",2051299
"內湖區金瑞里","台北市",10503,"台北市",1407174
"內湖區金瑞里","台北市",10509,"台北市",2164214
"內湖區康寧里","台北市",10505,"台北市",1890975
"內湖區康寧里","台北市",10503,"台北市",1862332
"內湖區康寧里","台北市",10509,"台北市",2408704
"內湖區康寧里","台北市",10507,"台北市",2873472
"內湖區康寧里","台北市",10501,"台北市",1656033
"內湖區康寧里","台北市",10511,"台北市",1738653
"內湖區樂康里","台北市",10503,"台北市",1477020
"內湖區樂康里","台北市",10509,"台北市",2287123
"內湖區樂康里","台北市",10501,"台北市",1350843
"內湖區樂康里","台北市",10511,"台北市",1572412
"內湖區樂康里","台北市",10505,"台北市",1667289
"內湖區樂康里","台北市",10507,"台北市",2521203
"內湖區麗山里","台北市",10507,"台北市",2183893
"內湖區麗山里","台北市",10505,"台北市",1458152
"內湖區麗山里","台北市",10509,"台北市",2504047
"內湖區麗山里","台北市",10511,"台北市",1648155
"內湖區麗山里","台北市",10501,"台北市",1289618
"內湖區麗山里","台北市",10503,"台北市",1350849
"內湖區蘆洲里","台北市",10507,"台北市",404790
"內湖區蘆洲里","台北市",10509,"台北市",362361
"內湖區蘆洲里","台北市",10501,"台北市",243203
"內湖區蘆洲里","台北市",10511,"台北市",241625
"內湖區蘆洲里","台北市",10503,"台北市",213053
"內湖區蘆洲里","台北市",10505,"台北市",286851
"內湖區明湖里","台北市",10503,"台北市",977443
"內湖區明湖里","台北市",10509,"台北市",1393070
"內湖區明湖里","台北市",10507,"台北市",1673368
"內湖區明湖里","台北市",10511,"台北市",984908
"內湖區明湖里","台北市",10501,"台北市",881422
"內湖區明湖里","台北市",10505,"台北市",1064266
"內湖區南湖里","台北市",10507,"台北市",2337199
"內湖區南湖里","台北市",10505,"台北市",1590574
"內湖區南湖里","台北市",10511,"台北市",1324380
"內湖區南湖里","台北市",10501,"台北市",1520022
"內湖區南湖里","台北市",10503,"台北市",1339670
"內湖區南湖里","台北市",10509,"台北市",1902231
"內湖區內溝里","台北市",10507,"台北市",1602749
"內湖區內溝里","台北市",10509,"台北市",1497215
"內湖區內溝里","台北市",10505,"台北市",1139707
"內湖區內溝里","台北市",10511,"台北市",1178736
"內湖區內溝里","台北市",10503,"台北市",1149662
"內湖區內溝里","台北市",10501,"台北市",1009704
"內湖區內湖里","台北市",10503,"台北市",1496396
"內湖區內湖里","台北市",10505,"台北市",1549861
"內湖區內湖里","台北市",10511,"台北市",1894610
"內湖區內湖里","台北市",10507,"台北市",2180141
"內湖區內湖里","台北市",10509,"台北市",2733016
"內湖區內湖里","台北市",10501,"台北市",1335278
"內湖區清白里","台北市",10501,"台北市",2455921
"內湖區清白里","台北市",10511,"台北市",2306472
"內湖區清白里","台北市",10507,"台北市",3935644
"內湖區清白里","台北市",10503,"台北市",2180498
"內湖區清白里","台北市",10509,"台北市",3428164
"內湖區清白里","台北市",10505,"台北市",2767378
"內湖區瑞光里","台北市",10501,"台北市",988005
"內湖區瑞光里","台北市",10507,"台北市",1506746
"內湖區瑞光里","台北市",10511,"台北市",1402091
"內湖區瑞光里","台北市",10505,"台北市",1056684
"內湖區瑞光里","台北市",10509,"台北市",2021071
"內湖區瑞光里","台北市",10503,"台北市",1049805
"內湖區瑞陽里","台北市",10501,"台北市",1873357
"內湖區瑞陽里","台北市",10503,"台北市",1998893
"內湖區瑞陽里","台北市",10509,"台北市",3715137
"內湖區瑞陽里","台北市",10505,"台北市",1999137
"內湖區瑞陽里","台北市",10507,"台北市",2868690
"內湖區瑞陽里","台北市",10511,"台北市",2626464
"內湖區石潭里","台北市",10511,"台北市",2824818
"內湖區石潭里","台北市",10507,"台北市",3121477
"內湖區石潭里","台北市",10509,"台北市",3733027
"內湖區石潭里","台北市",10503,"台北市",2303693
"內湖區石潭里","台北市",10501,"台北市",2049569
"內湖區石潭里","台北市",10505,"台北市",2384528
"內湖區五分里","台北市",10505,"台北市",2194165
"內湖區五分里","台北市",10511,"台北市",2090614
"內湖區五分里","台北市",10503,"台北市",1887348
"內湖區五分里","台北市",10501,"台北市",1731525
"內湖區五分里","台北市",10509,"台北市",3017743
"內湖區五分里","台北市",10507,"台北市",3302560
"內湖區西安里","台北市",10501,"台北市",1209299
"內湖區西安里","台北市",10505,"台北市",1344049
"內湖區西安里","台北市",10503,"台北市",1346747
"內湖區西安里","台北市",10507,"台北市",1907075
"內湖區西安里","台北市",10511,"台北市",1599281
"內湖區西安里","台北市",10509,"台北市",2197373
"內湖區西湖里","台北市",10509,"台北市",3275917
"內湖區西湖里","台北市",10511,"台北市",2333535
"內湖區西湖里","台北市",10501,"台北市",1698576
"內湖區西湖里","台北市",10505,"台北市",1963327
"內湖區西湖里","台北市",10507,"台北市",2743798
"內湖區西湖里","台北市",10503,"台北市",1832299
"內湖區西康里","台北市",10511,"台北市",3495413
"內湖區西康里","台北市",10501,"台北市",2579718
"內湖區西康里","台北市",10509,"台北市",4693827
"內湖區西康里","台北市",10503,"台北市",2899713
"內湖區西康里","台北市",10505,"台北市",2937436
"內湖區西康里","台北市",10507,"台北市",4078367
"內湖區行善里","台北市",10505,"台北市",1514540
"內湖區行善里","台北市",10511,"台北市",2031958
"內湖區行善里","台北市",10501,"台北市",1379619
"內湖區行善里","台北市",10507,"台北市",2042476
"內湖區行善里","台北市",10503,"台北市",1518822
"內湖區行善里","台北市",10509,"台北市",2811207
"內湖區秀湖里","台北市",10511,"台北市",1860065
"內湖區秀湖里","台北市",10507,"台北市",2880174
"內湖區秀湖里","台北市",10509,"台北市",2479902
"內湖區秀湖里","台北市",10503,"台北市",1866863
"內湖區秀湖里","台北市",10501,"台北市",1824914
"內湖區秀湖里","台北市",10505,"台北市",1955524
"內湖區週美里","台北市",10511,"台北市",2707544
"內湖區週美里","台北市",10501,"台北市",1786154
"內湖區週美里","台北市",10507,"台北市",2660089
"內湖區週美里","台北市",10509,"台北市",3695179
"內湖區週美里","台北市",10503,"台北市",2022904
"內湖區週美里","台北市",10505,"台北市",2022444
"內湖區紫星里","台北市",10501,"台北市",1658779
"內湖區紫星里","台北市",10507,"台北市",3198163
"內湖區紫星里","台北市",10511,"台北市",1797042
"內湖區紫星里","台北市",10503,"台北市",1768640
"內湖區紫星里","台北市",10505,"台北市",2074546
"內湖區紫星里","台北市",10509,"台北市",2699651
"內湖區紫陽里","台北市",10511,"台北市",2178830
"內湖區紫陽里","台北市",10503,"台北市",1794912
"內湖區紫陽里","台北市",10501,"台北市",1635002
"內湖區紫陽里","台北市",10509,"台北市",3102156
"內湖區紫陽里","台北市",10505,"台北市",1766681
"內湖區紫陽里","台北市",10507,"台北市",2513265
"內湖區紫雲里","台北市",10509,"台北市",1844036
"內湖區紫雲里","台北市",10511,"台北市",1262702
"內湖區紫雲里","台北市",10501,"台北市",1294006
"內湖區紫雲里","台北市",10503,"台北市",1192608
"內湖區紫雲里","台北市",10507,"台北市",2123604
"內湖區紫雲里","台北市",10505,"台北市",1485948
"士林區百齡里","台北市",10503,"台北市",1445196
"士林區百齡里","台北市",10501,"台北市",1408139
"士林區百齡里","台北市",10511,"台北市",1960183
"士林區百齡里","台北市",10505,"台北市",1513878
"士林區百齡里","台北市",10507,"台北市",2296147
"士林區百齡里","台北市",10509,"台北市",2871127
"士林區承德里","台北市",10511,"台北市",2377822
"士林區承德里","台北市",10505,"台北市",1834815
"士林區承德里","台北市",10509,"台北市",3281149
"士林區承德里","台北市",10503,"台北市",1732458
"士林區承德里","台北市",10507,"台北市",2701991
"士林區承德里","台北市",10501,"台北市",1693938
"士林區翠山里","台北市",10503,"台北市",943463
"士林區翠山里","台北市",10509,"台北市",990828
"士林區翠山里","台北市",10505,"台北市",826488
"士林區翠山里","台北市",10501,"台北市",830239
"士林區翠山里","台北市",10511,"台北市",767937
"士林區翠山里","台北市",10507,"台北市",938180
"士林區德華里","台北市",10503,"台北市",1414092
"士林區德華里","台北市",10507,"台北市",2538768
"士林區德華里","台北市",10505,"台北市",1640531
"士林區德華里","台北市",10511,"台北市",1549160
"士林區德華里","台北市",10509,"台北市",2285436
"士林區德華里","台北市",10501,"台北市",1243227
"士林區德行里","台北市",10505,"台北市",1422595
"士林區德行里","台北市",10507,"台北市",2164745
"士林區德行里","台北市",10511,"台北市",1348527
"士林區德行里","台北市",10509,"台北市",1940162
"士林區德行里","台北市",10503,"台北市",1309897
"士林區德行里","台北市",10501,"台北市",1130687
"士林區東山里","台北市",10511,"台北市",1496276
"士林區東山里","台北市",10507,"台北市",2214896
"士林區東山里","台北市",10509,"台北市",2001973
"士林區東山里","台北市",10501,"台北市",1224571
"士林區東山里","台北市",10503,"台北市",1413216
"士林區東山里","台北市",10505,"台北市",1488492
"士林區福安里","台北市",10511,"台北市",1046139
"士林區福安里","台北市",10505,"台北市",820788
"士林區福安里","台北市",10507,"台北市",1158853
"士林區福安里","台北市",10503,"台北市",797522
"士林區福安里","台北市",10501,"台北市",764671
"士林區福安里","台北市",10509,"台北市",1419572
"士林區福德里","台北市",10507,"台北市",2008762
